,username,content,c_bag_of_words,date,tweet_id,outlinks,n_links,url,n_likes,n_quotes,language,replies,tweet_quotes,tweet_likers,count,quoted,liked,day_day,period,hashtags,emojis,cluster
1218,Tamazgha_, / tizi ouzou :  les premieres medailles pour les enfants n at jennad   la championne du monde cylia ouikene du village timizart qui joue au profit du club de freha est en finale en battant une portugaise en demi finale et assure la medaille d'or pour l'algerie . https://t.co/m6imkj5r4m,tizi ouzou premiere medaille enfant at jennad championne monde cylia ouikene village timizart joue profit club freher final battre portugais demi final assure medaill de le https://t.co/m6imkj5r4,2022-06-26 17:40:00+00:00,1541114068047650818,,0,https://twitter.com/Tamazgha_/status/1541114068047650818,49,0,fr,2,,"{4043862117: {'uid': 4043862117, 'name': 'Noemi maney', 'username': 'NoemiManey'}, 891057101417701376: {'uid': 891057101417701376, 'name': 'Lila', 'username': 'LilaPrestige22'}, 1387963473909387265: {'uid': 1387963473909387265, 'name': 'ⵉ ⵣ ⴻ ⵎ', 'username': 'ka_beylka99'}, 1340389338316754944: {'uid': 1340389338316754944, 'name': 'Francoise Aissou', 'username': 'FrancoiseAissou'}, 1267556410528870401: {'uid': 1267556410528870401, 'name': '👻 yanis ⵣ 👻', 'username': 'Daqcicl3ali'}, 1262255185616912385: {'uid': 1262255185616912385, 'name': 'ⴷⴰⵙⵉⵏ', 'username': 'GhDacine'}, 120259148: {'uid': 120259148, 'name': 'Mirabelle', 'username': 'Lali77777'}, 1207421308113477635: {'uid': 1207421308113477635, 'name': 'Bylkaaa ⵣ', 'username': 'ismaaaguero16'}, 1300892858: {'uid': 1300892858, 'name': 'ⵣ MaReina 🍇🌾', 'username': 'ImpetueuseOG'}, 1258060895240048646: {'uid': 1258060895240048646, 'name': '𝒜𝓂𝒶𝓏𝒾ɣ | ⵣ', 'username': 'LeAmazir'}, 973833134: {'uid': 973833134, 'name': 'Karim 🏴\u200d☠️', 'username': 'initials_ak'}, 74201042: {'uid': 74201042, 'name': 'Arezki', 'username': 'Arezki_Ikenine'}, 1165751467346714624: {'uid': 1165751467346714624, 'name': 'Celia🇩🇿ⵣ', 'username': 'cliaaa19'}, 3720058461: {'uid': 3720058461, 'name': 'amazigh', 'username': 'menad_ait'}, 889278082472980480: {'uid': 889278082472980480, 'name': '❄️ Yuhar', 'username': 'Tenyugari'}, 1191255785545912320: {'uid': 1191255785545912320, 'name': 'Arbaoui Fares', 'username': 'ArbaouiFares'}, 842814616640086016: {'uid': 842814616640086016, 'name': 'Freespirit 🇩🇿🇺🇦♓', 'username': 'taniatanouchka'}, 705497270951747584: {'uid': 705497270951747584, 'name': '🌿Tewfik ⵣ', 'username': 'Gostoland'}, 857257955594469376: {'uid': 857257955594469376, 'name': 'Aitaoudia', 'username': 'Aitaoudia9'}, 1093927333952741377: {'uid': 1093927333952741377, 'name': 'ⵕⴰⵛⵉⴷ ⴰⵎⴰⵣⵉⵖ', 'username': 'rachiamazir'}, 1361046320002310153: {'uid': 1361046320002310153, 'name': 'FCNY', 'username': 'FCNY8'}, 1402402242251067394: {'uid': 1402402242251067394, 'name': 'A🇩🇿', 'username': 'meliya213'}, 1521263642167377920: {'uid': 1521263642167377920, 'name': 'Hamid', 'username': 'Hamid62808061'}, 4824472096: {'uid': 4824472096, 'name': 'Amcic Aberkan', 'username': 'amcic_aberkan'}, 984542866373599233: {'uid': 984542866373599233, 'name': 'ⵙⴰⵢⵊⵓⵔⵓ ⴰⴽⴰⵛⵉ ⵣ', 'username': 'lellouche02'}, 1290574312030830592: {'uid': 1290574312030830592, 'name': 'Bild♓🇩🇿🇧🇷🇨🇭🇷🇸', 'username': 'sam1315dz'}, 778677742510366725: {'uid': 778677742510366725, 'name': 'Nina Mima\u2066\u2066🇩🇿\u2069', 'username': 'Nina0210mima775'}, 1374066622265180161: {'uid': 1374066622265180161, 'name': 'Medz', 'username': 'Medz245'}, 2247618114: {'uid': 2247618114, 'name': 'RB☁️', 'username': 'cestpasunjeu'}, 926429801220640768: {'uid': 926429801220640768, 'name': '$oldir Kab', 'username': 'soldir36'}, 483547062: {'uid': 483547062, 'name': 'Quantik 🕖☕️🥐🇺🇦', 'username': 'mohandH77'}, 779988953021739008: {'uid': 779988953021739008, 'name': 'CURLY_NOTHING', 'username': 'CurlyNothing'}, 980321965: {'uid': 980321965, 'name': 'Didou Floyd', 'username': 'A_Hechiche'}, 1203973673281114113: {'uid': 1203973673281114113, 'name': 'Matoub Abbas 🐗ⵣ🇷🇺☭ Z', 'username': 'Ilef_Aqvayli'}, 1449418228195864583: {'uid': 1449418228195864583, 'name': 'Tout_sur_kabylie', 'username': '__thayri'}, 522040509: {'uid': 522040509, 'name': 'ⵉⵜⵔⵉ', 'username': 'itrichikhi'}, 1213225976701677570: {'uid': 1213225976701677570, 'name': '🇩🇿ⵣ', 'username': 'n57280'}, 560555819: {'uid': 560555819, 'name': 'Delguez ⵣ', 'username': 'Delguez88'}, 923554508747214848: {'uid': 923554508747214848, 'name': 'Akli_Ramooney', 'username': 'akliramooney10'}, 157948029: {'uid': 157948029, 'name': 'jaco pastorius', 'username': 'jacopastorius1'}, 1236335671243149315: {'uid': 1236335671243149315, 'name': 'FarahTheFeminist', 'username': 'FarahFeminist'}, 1430545624563429380: {'uid': 1430545624563429380, 'name': 'r_bylka', 'username': 'ryan_bylkaXV'}, 846420183732424706: {'uid': 846420183732424706, 'name': 'bjaoui🥷🏻', 'username': 'bylka67'}}",1,0,1,2022-06-26,0.0,#Oran2022,⭕️,1
1219,Algrienouvelle5,"bravo a louiza abouriche qui, malgre son jeune age, a largement domine son adversaire, l'egyptienne ahlem hamdi championne du monde de cette categorie. .  https://t.co/qy9it3gayy",bravo avoir louiza abouriche qui malgre jeune age avoir largement dominer adversaire le ahlem hamdi championne monde ce categorie https://t.co/qy9it3gayy,2022-06-26 17:39:34+00:00,1541113955728478208,,0,https://twitter.com/Algrienouvelle5/status/1541113955728478208,9,0,fr,0,,,1,0,0,2022-06-26,0.0,#Algeria #Oran #oran_au_coeur #Oran2022 #JMORAN2022 #JMA2022 #ألعاب_البحر_الأبيض_المتوسط #وهران_في_القلب,🇩🇿 🥋 ❤️,1
1220,aekmesdoua,celia ouikene  remporte la 1ere medaille dor  pour en categorie moins de 50kgs karate  https://t.co/4200u5jhvu,celia ouikene remporte 1ere medaill dor categorie moins 50kgs karate https://t.co/4200u5jhvu,2022-06-26 17:34:24+00:00,1541112654923796480,,0,https://twitter.com/aekmesdoua/status/1541112654923796480,54,1,fr,3,"{1521265458393251841: {'uid': 1521265458393251841, 'name': 'Algeria in Mauritania الجزائر في موريتانيا', 'username': 'AMBASSADEDALGE1', 'tweet_id': 1541161165757325315, 'tweet_text': 'https://t.co/2EsHsY15w3'}}","{1207998324994985984: {'uid': 1207998324994985984, 'name': 'amelyxc ⵣ', 'username': 'blouum134'}, 1203306354: {'uid': 1203306354, 'name': 'khemaies jhinaoui', 'username': 'kjhinaoui'}, 1437142506907611136: {'uid': 1437142506907611136, 'name': 'Noor Norita', 'username': 'NoorNorita6'}, 1531399123378786304: {'uid': 1531399123378786304, 'name': '💙Ана🇷🇺', 'username': 'Arctic_Resurect'}, 256487143: {'uid': 256487143, 'name': 'Lahcen gnawi', 'username': 'lahcengnawi'}, 1464614094992990210: {'uid': 1464614094992990210, 'name': 'aymen-geo 🇩🇿', 'username': 'KacimiAymen'}, 75413364: {'uid': 75413364, 'name': 'Nassila gamal', 'username': 'Gamalnassila'}, 1520702139961683969: {'uid': 1520702139961683969, 'name': 'Yuri Andropov', 'username': 'YuriAndropov88'}, 1433907272091062274: {'uid': 1433907272091062274, 'name': 'Mohamed Maherzi', 'username': 'mamaherzi'}, 1458127676582076424: {'uid': 1458127676582076424, 'name': 'Tarek Haddad', 'username': 'TarekHa50877211'}, 961755102: {'uid': 961755102, 'name': 'Lounis Mustapha', 'username': 'LounisMus'}, 1360576193519624194: {'uid': 1360576193519624194, 'name': 'Uzayr', 'username': 'DzUdyr'}, 1530799898785988609: {'uid': 1530799898785988609, 'name': 'Temmam Kami', 'username': 'KamiTemmam'}, 4431674369: {'uid': 4431674369, 'name': 'Maître BOUDISSA Nacira', 'username': 'BoudissaNacy'}, 1263809109008297985: {'uid': 1263809109008297985, 'name': 'ABDENOUR BLT 🇩🇿', 'username': 'Nori_Blt'}, 554419531: {'uid': 554419531, 'name': 'ahmed rachdi أحمد راشدي', 'username': 'ahmedali_rachdi'}, 4060441720: {'uid': 4060441720, 'name': 'Adam.آ', 'username': 'yet_young17'}, 236754966: {'uid': 236754966, 'name': 'Lamine R-Zeghlache', 'username': 'lamineaures'}, 955776391680839681: {'uid': 955776391680839681, 'name': 'Tarek', 'username': 'Tarek88146803'}, 1365687999938367494: {'uid': 1365687999938367494, 'name': 'Noual Youcef', 'username': 'YoucefNoual'}, 1521265458393251841: {'uid': 1521265458393251841, 'name': 'Algeria in Mauritania الجزائر في موريتانيا', 'username': 'AMBASSADEDALGE1'}, 3560045421: {'uid': 3560045421, 'name': 'ECOMNEWSMED', 'username': 'ecomnewsmed'}, 888773661120974848: {'uid': 888773661120974848, 'name': 'fanes', 'username': 'FLakache'}, 620385145: {'uid': 620385145, 'name': ""zio' TaTa"", 'username': 'ardillon94'}, 1923531218: {'uid': 1923531218, 'name': 'Abdellah NADOUR _ عبد الله نادور 🇩🇿', 'username': 'abdellah_nadour'}, 4824472096: {'uid': 4824472096, 'name': 'Amcic Aberkan', 'username': 'amcic_aberkan'}, 759798410: {'uid': 759798410, 'name': 'DZ_WAHRANI', 'username': 'Rue_Oran'}, 611867745: {'uid': 611867745, 'name': 'khad', 'username': 'khadijaMehBel'}, 741407733149224960: {'uid': 741407733149224960, 'name': 'Benabed abdelkader', 'username': 'thihartdz'}, 2340294144: {'uid': 2340294144, 'name': 'Nadia Semache', 'username': 'NadiaSemache'}, 1524444992386781185: {'uid': 1524444992386781185, 'name': 'AnisLouat', 'username': 'AnisLouat'}, 337097952: {'uid': 337097952, 'name': 'pirloui94', 'username': 'izem94'}, 2201370356: {'uid': 2201370356, 'name': 'k rafik', 'username': 'Rafton74'}, 1394804318721675270: {'uid': 1394804318721675270, 'name': 'I’mMadasHellandI’mNotGoingtoTakeItAnymore', 'username': 'IMmadashellandi'}, 847436473582272512: {'uid': 847436473582272512, 'name': 'Nekka karima', 'username': 'NekkaKarima'}, 1430627480415653891: {'uid': 1430627480415653891, 'name': 'Rym Bella', 'username': 'RymBella69'}, 1498898008083255300: {'uid': 1498898008083255300, 'name': 'yani abderrahim', 'username': 'YaniAbderrahim'}, 2333408982: {'uid': 2333408982, 'name': 'Kamel Danil OUZERI', 'username': 'KamelDanil'}, 1329835464983973893: {'uid': 1329835464983973893, 'name': 'Hαɴcocĸ', 'username': 'ultiiaa'}, 2766682396: {'uid': 2766682396, 'name': 'Sofiane Amziane', 'username': 'AmzianeSofiane'}, 351509632: {'uid': 351509632, 'name': 'Merghem', 'username': 'bachir_merghem'}, 952278532167741440: {'uid': 952278532167741440, 'name': 'Amine Khelif', 'username': 'AmineKhelif'}, 302127804: {'uid': 302127804, 'name': 'AS', 'username': 'Sma000000As'}, 323448258: {'uid': 323448258, 'name': 'job boudjema', 'username': 'JobBoudjema'}, 845696216851791872: {'uid': 845696216851791872, 'name': 'Sabrina', 'username': 'sabrinathedulce'}}",1,1,1,2022-06-26,0.0,#Algerie #JMORAN2022,🥇,1
1221,Algrienouvelle5,alaa selmi offre une medaille d'argent a l'algerie. bravo champion   https://t.co/lbxd1hxj5g,alaa selmi offrir medaill de avoir le bravo champion https://t.co/lbxd1hxj5,2022-06-26 17:33:22+00:00,1541112395397046279,,0,https://twitter.com/Algrienouvelle5/status/1541112395397046279,9,0,fr,1,,,1,0,0,2022-06-26,0.0,#Algeria #Oran #oran_au_coeur #Oran2022 #JMORAN2022 #JMA2022 #ألعاب_البحر_الأبيض_المتوسط #وهران_في_القلب,🇩🇿 🥋 ❤️,1
1222,IbersieneJugur2,"elle sont championnes d'afrique et maintenant championnes aux jeux mediterraneens, cylia ouikene et louisa abouriche deux merveilles du karate en algerie malgre l'enorme manque de moyens . https://t.co/siksdamzi7",champion de maintenant champion jeu mediterraneen cylia ouikene louisa abouriche deux merveille karate algerie malgre le manqu moyen https://t.co/siksdamzi7,2022-06-26 17:32:37+00:00,1541112206862999553,,0,https://twitter.com/IbersieneJugur2/status/1541112206862999553,5,0,fr,0,,,1,0,0,2022-06-26,0.0,#JMORAN2022 #Algeria,,1
1223,LechatCherry,  felicitations et merci ,felicitation merci,2022-06-26 17:31:29+00:00,1541111922069839874,,0,https://twitter.com/LechatCherry/status/1541111922069839874,3,0,fr,0,,,1,0,0,2022-06-26,0.0,#JMORAN2022,🎉 🎊 🥇,1
1224,Mtala7,bravooo cylia  la premiere medaille dor  https://t.co/pdlfa0dxgk,bravooo cylia premier medaill dor https://t.co/pdlfa0dxgk,2022-06-26 17:31:19+00:00,1541111881804529664,,0,https://twitter.com/Mtala7/status/1541111881804529664,14,0,fr,0,,,1,0,0,2022-06-26,0.0,,🇩🇿 👏 👏 👏 🥇,1
1225,HoudaHenniche,la delegation libanaise au   https://t.co/xlgsqyuwdd,delegation libanais https://t.co/xlgsqyuwdd,2022-06-26 17:29:41+00:00,1541111467893825537,,0,https://twitter.com/HoudaHenniche/status/1541111467893825537,8,0,fr,1,,,1,0,0,2022-06-26,0.0,#JMORAN2022 #Oran2022,🇱🇧,1
1226,algeriafoot,2e medaille d'or au karate louisa abouriche. freha wilaya de tizi ouzou. meme club que celia.   https://t.co/mfrs9e1osz,deuxième medaill de karate louisa abouriche freher wilaya tizi ouzou meme club celia https://t.co/mfrs9e1osz,2022-06-26 17:29:19+00:00,1541111378567643137,,0,https://twitter.com/algeriafoot/status/1541111378567643137,56,0,fr,1,,"{1540635998345990144: {'uid': 1540635998345990144, 'name': 'Salah Edine Benmostefa', 'username': 'BenmostefaEdine'}, 1294779699424616454: {'uid': 1294779699424616454, 'name': 'hsn', 'username': 'hsn34386895'}, 1224983157663043585: {'uid': 1224983157663043585, 'name': 'Bechiri Abdelkader', 'username': 'BechiriAbdelka2'}, 1472608530326769676: {'uid': 1472608530326769676, 'name': 'Asya', 'username': 'Asya80643498'}, 374003588: {'uid': 374003588, 'name': 'Berkani Lahcène 🇩🇿', 'username': 'LahceneBerkani'}, 1166065996957925376: {'uid': 1166065996957925376, 'name': 'Rahima', 'username': 'Rahima1_608'}, 4091694387: {'uid': 4091694387, 'name': 'Asma✨', 'username': 'pikassiwood'}, 1372979205047209997: {'uid': 1372979205047209997, 'name': 'imene🖇', 'username': 'imene_btch'}, 838363843902464000: {'uid': 838363843902464000, 'name': 'Adlane Arab', 'username': 'ArabAdlane'}, 1320635723817635845: {'uid': 1320635723817635845, 'name': 'saad sofiane', 'username': 'saadsofiane4'}, 1912020284: {'uid': 1912020284, 'name': 'benguireche aziz', 'username': 'AzizBarajas'}, 1172695091670069248: {'uid': 1172695091670069248, 'name': 'FellaMz', 'username': 'mz_fella'}, 18309315: {'uid': 18309315, 'name': 'Mohamed Amine ABDESSEMED \uf8ff', 'username': 'sr_itmanager'}, 1522455622205284352: {'uid': 1522455622205284352, 'name': 'Dairi Othman', 'username': 'DairiOthman'}, 1458215640842506242: {'uid': 1458215640842506242, 'name': 'HONEY', 'username': 'HONEY18243181'}, 1535593421171195906: {'uid': 1535593421171195906, 'name': 'Moh', 'username': 'zi110308'}, 1540883927442808832: {'uid': 1540883927442808832, 'name': 'benali mohamed', 'username': 'benalim63897224'}, 1290656539905335306: {'uid': 1290656539905335306, 'name': 'belkacem', 'username': 'BOUMGHARBELKAC1'}, 854036904450428933: {'uid': 854036904450428933, 'name': 'اتمني ولا تستني', 'username': 'barclona_sousou'}, 1413540090572324864: {'uid': 1413540090572324864, 'name': 'صوفيا©المجنونة،🥰💗💕', 'username': 'lM0LTKlVfHIIsNQ'}, 1178721258290208769: {'uid': 1178721258290208769, 'name': 'محمد بن أحمد بن الشاوي', 'username': 'mohamme30331203'}, 1541168511342546944: {'uid': 1541168511342546944, 'name': 'massaoudi houssin', 'username': 'massaoudihouss2'}, 1505925583775182856: {'uid': 1505925583775182856, 'name': 'Amine Boudris', 'username': 'BoudrisAmine'}, 3811081397: {'uid': 3811081397, 'name': 'mizita', 'username': 'Mizita83'}, 1521202147488149505: {'uid': 1521202147488149505, 'name': 'Farah', 'username': 'Farah_fifish'}, 860746829343977472: {'uid': 860746829343977472, 'name': '̨ڣــﮪــﯧْۧــمۘــۃ', 'username': 'PapillonBl'}, 1137404267520778241: {'uid': 1137404267520778241, 'name': 'Rayan', 'username': 'rb_944'}, 739842460696870912: {'uid': 739842460696870912, 'name': 'Ley 🦇🌙', 'username': 'lilyana_leila'}, 1360621798824570881: {'uid': 1360621798824570881, 'name': 'yanisdzpowerⵣ', 'username': 'yanis_power'}, 1464716736171753475: {'uid': 1464716736171753475, 'name': 'kamel milano', 'username': 'kamelmi88536013'}, 1382004353255538691: {'uid': 1382004353255538691, 'name': 'Marry Maw', 'username': 'marry_maw'}, 1471098847204188164: {'uid': 1471098847204188164, 'name': 'Soraya Meliani', 'username': 'MelianiSoraya'}, 1448242313763901450: {'uid': 1448242313763901450, 'name': 'INES YouYou 🇩🇿💜', 'username': 'InesYouyou'}, 1460336711804891138: {'uid': 1460336711804891138, 'name': '🐥', 'username': 'NouSSa_bchb'}, 1475604256103313418: {'uid': 1475604256103313418, 'name': 'Abdell', 'username': 'ghissi_abdellah'}, 2876858626: {'uid': 2876858626, 'name': 'JK DAY Rawene ⁷', 'username': 'RetroTinyTan'}, 1509166409833754637: {'uid': 1509166409833754637, 'name': 'lyna akkou', 'username': 'akkou_lyna'}, 1113710134952431616: {'uid': 1113710134952431616, 'name': 'Abdelmoumin ACHAB - عبد المؤمن عشاب', 'username': 'AbdelmouminACH1'}, 1486016721911754756: {'uid': 1486016721911754756, 'name': 'evolve dentiste dz', 'username': 'hou_da1647'}, 1469751538373611522: {'uid': 1469751538373611522, 'name': 'ⵏⵉⵏⴰ 🕊', 'username': 'TnColIna23'}, 4059315700: {'uid': 4059315700, 'name': 'Natsume ⵣ', 'username': 'Natsume_AKHK'}, 938353738116423680: {'uid': 938353738116423680, 'name': '𝑍𝑖𝑛𝑒𝑑𝑖𝑛𝑒 ⵣ', 'username': 'zizoublk'}, 319122430: {'uid': 319122430, 'name': 'Radja', 'username': 'Radja5'}, 859384855938969600: {'uid': 859384855938969600, 'name': 'K2Conscience', 'username': 'k2conscience'}}",1,0,1,2022-06-26,0.0,#ألعاب_البحر_الأبيض_المتوسط #Oran2022,🇩🇿 😍 🏅 💪,1
1227,Algrienouvelle5,premiere journee des : karate    silya wikan et louiza abouriche offrent a l'algerie deux medailles d'or. bravo les filles   https://t.co/68cjurmcou,premier journee karate silya wikan louiza abouriche offrir avoir le deux medaille de bravo fille https://t.co/68cjurmcou,2022-06-26 17:28:33+00:00,1541111182542659586,,0,https://twitter.com/Algrienouvelle5/status/1541111182542659586,8,0,fr,0,,,1,0,0,2022-06-26,0.0,#JeuxMediterraneens #Oran2022 #Algeria #Oran2022 #وهران_في_القلب #oran_au_coeur,🇩🇿 🥋 😍 ❤️,1
1228,IbersieneJugur2,karate : louisa abouriche offre la deuxieme medaille d'or pour l'algerie  https://t.co/wm3xxlxrdb,karate louisa abouriche offrir deuxieme medaill de le https://t.co/wm3xxlxrdb,2022-06-26 17:27:35+00:00,1541110939990331393,,0,https://twitter.com/IbersieneJugur2/status/1541110939990331393,12,2,fr,0,"{752235856090505218: {'uid': 752235856090505218, 'name': 'amiraguettaf 🇩🇿', 'username': 'amiraguettaf02', 'tweet_id': 1541113115420532736, 'tweet_text': '🔥🇩🇿🔥🇩🇿🔥🇩🇿 \n#Oran2022 https://t.co/wBjkJfeSxs'}, 1354415808479436804: {'uid': 1354415808479436804, 'name': 'Hichem Fellahi', 'username': 'hichem33600', 'tweet_id': 1541112584404877312, 'tweet_text': '#QJMO_2022 #Oran2022 #Oran #oran_au_coeur #Alger https://t.co/D7goE13qS5'}}",,1,1,0,2022-06-26,0.0,#JMORAN2022 #Algeria,🛑 👊 🔥 👊,1
1229,GonzalezKarim,merci louiza   deuxieme medaille d'or    ,merci louiza deuxieme medaill de,2022-06-26 17:25:07+00:00,1541110319656869889,,0,https://twitter.com/GonzalezKarim/status/1541110319656869889,4,0,fr,0,,,1,0,0,2022-06-26,0.0,#Oran2022,👌 ❤ 👌 ❤ ❤ 🏆 🥇 🎊 🎉,1
1230,lesDZenFrance,premiere medaille pour l'algerie et elle est en or au karate grace a cylia ouikene en -50kh  https://t.co/jzeuuqow2h,premier medaill le or karate grace avoir cylia ouikene -50kh https://t.co/jzeuuqow2h,2022-06-26 17:24:19+00:00,1541110117751472131,,0,https://twitter.com/lesDZenFrance/status/1541110117751472131,4,0,fr,0,,,1,0,0,2022-06-26,0.0,#algerie #Oran2022,🇩🇿 🏅 🏅 🏅 🎉 🎉 🎉 🎉,1
1231,imedbd,cylia ouikene 1ere medaille dor  mabrouk 3lina hadi bidaya mazal mazal  ,cylia ouikene 1ere medaill dor mabrouk 3lina hadi bidayer mazal mazal,2022-06-26 17:23:31+00:00,1541109918266179584,,0,https://twitter.com/imedbd/status/1541109918266179584,9,0,fr,0,,,1,0,0,2022-06-26,0.0,#JMORAN2022,🇩🇿 🥇 ♥️,1
1232,at_mco,en mode decontracte  eddy zuliani  fait souffrir l'arriere gauche espagnol,mode decontracte eddy zuliani faire souffrir le gauche espagnol,2022-06-26 17:16:39+00:00,1541108191186092033,,0,https://twitter.com/at_mco/status/1541108191186092033,0,0,fr,0,,,1,0,0,2022-06-26,0.0,#JMORAN2022 #Oran2022,🇩🇿 😎,1
1233,algeriafoot,"la premiere medaille  nous vient de la wilaya de tizi ouzou (freha), celia ouikane",premier medaill venir wilaya tizi ouzou ( celia ouikane,2022-06-26 17:13:51+00:00,1541107484047327233,,0,https://twitter.com/algeriafoot/status/1541107484047327233,8,0,fr,0,,,1,0,0,2022-06-26,0.0,#ألعاب_البحر_الأبيض_المتوسط #Oran2022,🇩🇿 🏅,1
